Date,ABT,AAPL,T,BAC,BRK-B,CVX,CSCO,C,KO,COP,XOM,GE,GS,GOOG,HPQ,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,ORCL,PEP,PFE,PG,SLB,VZ,WMT,WFC
20060606,-0.00531350,-0.00466667,0.00467290,-0.00431448,-0.00343306,-0.00716360,0.01458753,0.00295589,0.00156617,-0.01020780,0.00582030,0.00966851,-0.00767476,0.04152868,-0.02191691,0.00884233,-0.01058531,0.01336848,-0.01364924,0.00484597,0.01305115,-0.01631478,-0.00292612,0.01295531,-0.00463918,0.00356319,0.01096346,0.00494845,-0.00345145,0.00468698
20060607,0.01549145,-0.01942398,-0.00511628,0.00649976,-0.00918635,-0.02983619,-0.01289043,0.00362730,-0.00286682,-0.02228361,-0.02622061,-0.00444596,0.00473802,-0.00892331,0.00100334,-0.00768608,-0.02265576,0.00390190,-0.00313316,0.00034447,0.00174095,-0.00390244,-0.01980924,0.00129750,0.00310720,-0.00250627,-0.05389418,0.00410341,0.00023089,0.00866378
20060608,0.00657549,0.03756831,-0.00046751,0.00382684,-0.00397351,0.01206030,-0.00100452,0.00000000,0.00026137,0.00941797,0.01281337,0.00515287,-0.00124827,0.01756746,-0.02806549,-0.02676994,-0.01609788,0.00629280,0.00235726,0.01136364,0.00034758,0.00293830,-0.00074850,-0.00296187,-0.00206505,0.02826633,-0.00486280,-0.00531263,0.00554017,0.01519656
20060609,-0.00391952,-0.02501646,0.00140318,-0.00500357,0.00465426,-0.00575968,0.00402212,-0.00361419,0.00365822,-0.00858369,-0.01301797,-0.01469583,0.00083322,-0.01711162,-0.00412513,0.00781904,0.00327225,-0.00294280,-0.00574863,-0.00953354,-0.00486449,-0.00878906,-0.00449438,-0.00315633,-0.01396793,-0.00529424,-0.01657941,-0.00534100,-0.00367309,-0.00227790
20060612,-0.00655824,-0.03781229,0.00140121,-0.00766284,0.00033091,0.00119856,-0.02453681,-0.00884153,-0.00546733,-0.01543384,-0.00947427,-0.00554977,-0.03260719,-0.01301187,0.00034518,-0.00789692,-0.01761252,0.00000000,-0.01182654,-0.01340667,-0.01291899,-0.00935961,-0.01655380,-0.00353883,-0.00996852,-0.00266121,-0.04454303,-0.00536968,-0.00299539,0.00130463
20060613,-0.00633747,0.02333333,0.01352612,-0.02775097,-0.00281178,-0.01416600,-0.00616016,-0.02264410,-0.00209424,-0.02886637,-0.02719430,-0.00418556,-0.03965863,0.01305237,-0.00276052,-0.00111716,0.01527224,-0.00534957,-0.02579787,-0.02996516,0.00848956,-0.00895077,-0.00765111,-0.01233645,-0.01059883,-0.00328407,-0.03566122,0.00705980,0.01155535,-0.03094463
20060614,0.00584640,-0.01234356,0.00552232,-0.00918342,-0.00315143,0.01841732,0.01291322,-0.00842499,-0.00236097,0.02677165,0.02024291,0.00490368,-0.00537675,-0.00551071,0.01176471,0.01006571,0.03597122,0.00333828,-0.01392301,0.02837644,-0.00491056,0.01705971,0.00308404,-0.00208176,0.00267809,0.01297364,0.03197227,0.00206186,0.00365547,-0.00806723
20060615,0.00845443,0.03072383,0.02105263,0.02730461,0.01830283,0.02782194,0.03110658,0.01840925,0.00552196,0.03834356,0.02286470,0.00627396,0.04054358,0.01719608,0.05779754,0.01093426,0.02146465,0.00351201,0.01578073,0.01536849,0.02502644,0.00838678,0.03920061,0.00360326,0.01816239,0.00101647,0.04833893,0.01810700,0.02003187,0.00609963
20060616,-0.00654965,-0.03065005,0.00179292,-0.01024140,-0.00130719,-0.01218097,-0.01186944,-0.00672074,0.00392259,-0.00923191,-0.00554221,-0.00519570,-0.00079371,-0.00076726,0.03653411,-0.00780394,0.00988875,0.00349972,-0.01090215,-0.00619195,0.00240715,0.00146771,0.03550296,0.01058201,-0.00419727,0.00243704,-0.01317429,0.01091350,-0.00714126,-0.00404176
20060619,-0.01054852,-0.00625434,0.00178971,-0.00591279,0.01047120,-0.02035623,-0.00800801,-0.01096594,-0.00651211,-0.03224003,-0.02396433,-0.00626741,-0.00173310,-0.00655234,0.01590767,-0.00358769,-0.00305998,-0.00532305,-0.00523560,-0.00899965,0.00137221,0.02051783,0.00714286,-0.00654450,-0.01580611,-0.00263371,-0.04023092,-0.01119552,-0.00089908,-0.00304363
20060620,-0.00239872,0.00472028,-0.00937919,-0.00123916,-0.00259067,0.00000000,-0.00454087,0.00377448,-0.00314630,-0.00673984,0.00000000,-0.00070077,0.01048900,-0.00249910,-0.02118514,0.00415455,-0.00491099,0.00295257,0.01357341,0.00349284,0.01336074,0.00047870,-0.00283688,-0.00037644,-0.00481799,0.01279707,-0.02500000,0.01779216,0.00337458,0.00033921
20060621,0.00106866,0.00678615,-0.00901713,0.00496278,0.00129870,0.01338661,0.01723264,0.00752056,0.00499737,0.01783637,0.01180053,-0.00070126,0.03142673,0.03863936,0.02697616,0.00399945,0.01357187,0.00423183,0.01776442,0.01322659,0.01014199,0.02296651,0.01920341,0.00546037,-0.01129640,0.00441235,0.02544824,0.00397298,0.00964126,0.00237369
20060622,-0.00533760,0.02972693,-0.00136488,0.00469136,-0.00583658,0.00650631,-0.01893373,-0.00396548,-0.00314054,0.01523810,-0.00169300,-0.00561404,-0.01013326,-0.00542113,-0.02290776,-0.01414835,-0.00791236,-0.00989373,-0.00322234,-0.02542082,-0.00066934,-0.00888681,-0.01325890,0.00692884,-0.00163221,0.00059904,0.02350066,-0.00395726,-0.00866089,-0.00338295
20060623,-0.00214650,-0.01258812,0.00318907,-0.00270337,0.00163079,0.00078355,-0.00406298,-0.00913349,-0.00288790,0.00825516,0.00226116,-0.00247001,-0.00259431,0.01227653,-0.00937793,-0.00125401,-0.01349693,0.00222058,-0.00484914,0.00176243,-0.00870730,-0.01651723,0.03960396,-0.00892691,-0.00054496,-0.00219517,0.02939015,0.00238379,-0.01097670,-0.01357773
20060626,0.00188223,0.00271970,-0.00181653,0.00098571,-0.00911755,0.01644157,-0.00050994,0.01181754,0.00184308,0.01358392,0.01240835,0.00176866,0.01335677,-0.00158079,-0.00536447,0.00069754,0.01554726,-0.01809453,0.01543043,0.00175932,0.00236486,0.01439539,-0.01564626,0.00037530,0.01635769,0.00460000,0.01570307,-0.00118906,0.00271801,0.00516173
20060627,-0.00939345,-0.02644516,0.00090992,-0.00320039,0.00000000,0.00712498,-0.01530612,-0.01121233,-0.00735874,0.01046448,0.01411328,-0.00988701,-0.01824488,-0.00470041,-0.01681472,-0.00669176,-0.01285977,-0.01090636,-0.01599573,-0.00456621,-0.00910010,0.00189215,-0.01105736,-0.00675295,-0.00912017,-0.00418077,-0.00281096,-0.01071429,-0.00926135,-0.01061280
20060628,0.01327554,-0.02455163,0.00227273,0.00740924,0.00985869,0.02103250,0.00414508,0.00188991,-0.00211808,0.02216570,0.02472075,0.00142653,-0.00459299,0.00942036,-0.01097128,-0.00098246,0.03411911,-0.00551331,0.01056624,-0.01658433,0.01122449,0.01274788,0.00489168,-0.00339943,0.00433135,0.00019992,0.01726568,0.00561572,0.00615595,0.01695502
20060629,0.01684492,0.05265976,0.01043084,0.01985781,-0.00260332,0.01779026,0.02734778,0.02122141,0.01512337,0.02861713,0.02037169,0.01032764,0.03897210,0.02880993,0.01402936,0.01348693,0.03539292,0.01127891,0.03404826,0.04951561,0.02253616,0.01351981,0.01112656,0.01004359,0.01509434,0.02198681,0.05663318,0.02114081,0.01654203,0.01735284
20060630,0.01656587,-0.02882822,0.00673250,-0.01033654,-0.00717781,-0.00625575,-0.01908589,-0.01246825,-0.00104548,-0.00673924,-0.01628722,-0.00951710,-0.01161520,0.00363802,-0.01093951,-0.00998059,-0.01680185,0.00037807,-0.01581540,0.00136752,0.01513158,-0.00735971,-0.01650619,0.00900563,0.00955921,-0.02444749,0.01540731,0.00546875,-0.01114579,-0.00468227
20060703,-0.00077600,0.01187358,0.00178333,0.01481661,0.00230036,0.01110905,0.02406554,0.01472995,0.00811094,0.01965901,0.01299626,0.01138790,0.01341076,0.00922901,0.02602472,0.01568188,0.01885681,0.00396825,0.02897787,0.01092523,0.00518471,0.01714551,0.02167832,0.00390480,0.00473435,0.01263031,0.00371267,0.00194250,-0.01239856,0.00537634
20060705,0.00077660,-0.01639344,-0.00133511,0.00119674,-0.01967213,0.01794543,-0.02000000,0.00092166,-0.00804568,0.01126088,0.00650264,-0.00070373,-0.00982265,-0.00411153,0.00792644,-0.00317066,-0.03123193,-0.00188218,-0.01075269,-0.00607903,0.00193424,-0.01457859,-0.01642710,0.00000000,0.00418848,-0.00653336,-0.00723705,-0.00775494,-0.01164118,-0.00835561
20060706,0.00387998,-0.02157895,0.00356506,0.00382501,0.00551839,0.00161900,0.00153061,0.00529466,0.00732601,0.00000000,0.01466737,0.00563380,-0.00241113,0.00410478,0.01006606,0.00414880,0.00537313,0.00792005,0.00103520,-0.00203874,-0.00064350,0.00554785,-0.00417537,0.00148176,0.00000000,0.00916700,-0.01344565,0.00390778,-0.00646651,0.00910010
20060707,0.00051533,-0.00663439,0.00266430,-0.00523934,-0.00049892,-0.00466954,-0.01222618,-0.00389283,-0.00363636,-0.00556774,-0.00998107,-0.00595238,-0.01381120,-0.00647463,-0.00747431,-0.02148464,-0.01543943,0.00168382,-0.00103413,-0.01532176,0.00837090,-0.00781609,0.01886792,0.00166451,0.00000000,0.00098736,-0.01954023,-0.00934216,-0.01534170,0.00901804
20060710,-0.00334793,-0.00722022,-0.01284322,0.00694278,0.00965058,0.00920245,-0.02166065,0.00528736,0.01042753,0.00220563,0.00330262,0.00457908,0.00231076,-0.00535141,-0.02792595,0.00323716,-0.02050663,0.00541651,0.00414079,0.01521438,-0.00415070,0.00880445,-0.01303155,0.00812408,0.00834202,0.00848294,0.01189081,0.00825147,0.00401322,0.00331016
20060711,0.02067183,0.01181818,-0.00493495,0.00023776,-0.00164799,0.01609154,-0.01476015,0.00525955,0.00412797,0.00846453,0.01489951,-0.00561010,-0.00118765,0.01520803,0.01904454,-0.00252525,0.02709360,-0.00297232,0.00670103,0.01771117,0.01218339,-0.01699587,-0.00347464,0.01043956,-0.01602896,0.00469484,0.05230056,-0.00857366,-0.00117564,0.00758825
20060712,-0.00354430,-0.04833783,-0.00315600,-0.01188495,-0.00478706,-0.00668661,-0.02300696,-0.01546861,-0.00539568,0.00050361,-0.00017071,-0.00599436,-0.02287193,-0.01721783,-0.02660754,-0.01293952,-0.04256595,-0.00242221,-0.01459293,-0.01372155,-0.01520431,-0.02009346,-0.02161785,-0.00797535,-0.01313715,-0.01109813,0.00330293,-0.01218553,-0.02118644,-0.01113294
20060713,-0.00254065,-0.01340634,-0.02216192,-0.01202790,-0.00514181,0.00106289,-0.01314348,-0.01963956,-0.01084991,-0.01275168,0.00153662,-0.01170628,-0.01875447,-0.02017975,-0.01431826,-0.01638643,-0.00876644,-0.00579006,-0.02026500,-0.01900238,0.00643294,-0.01669051,-0.00855310,0.01589622,-0.01331203,-0.00118133,-0.01207086,-0.01711102,-0.02188552,-0.00132450
20060714,0.00025471,-0.03023923,0.00092507,0.00681763,-0.00133378,0.02229694,-0.00443951,-0.00612774,-0.01044659,0.00543848,0.01295602,-0.01722900,-0.01714327,-0.01303720,-0.01485639,-0.00912647,0.00884397,0.00319369,-0.01193317,-0.00380491,-0.02141259,0.00145490,0.01365924,-0.00431655,-0.01996762,-0.01557264,0.02776896,-0.00404858,-0.02532579,-0.00331565
20060717,0.01069519,0.03355042,0.00646950,-0.00193470,0.00400668,-0.02284923,0.00167224,-0.02466208,0.00131961,-0.03397566,-0.01396836,0.00766983,0.00549247,0.01087980,0.01441019,0.00175439,-0.00250470,0.00749064,-0.00402576,0.05069444,0.00620509,0.00823245,0.00921986,0.00776734,0.00000000,0.00280336,-0.06299213,-0.00121951,-0.00050454,0.01164338
20060718,0.00503905,0.01012030,0.00872360,0.00460383,0.00199534,0.01045173,-0.00500835,0.00316071,0.01976805,0.00402450,0.00955795,0.00326205,0.01040821,-0.01186594,-0.00792864,0.00758903,0.02071563,-0.00520446,-0.00053894,0.00264375,0.00876339,0.01152738,0.02037948,0.01487722,0.00715859,-0.00019968,-0.01779535,0.00000000,0.00328117,-0.00427491
20060719,0.03534720,0.02268431,0.01775148,0.03111433,0.00564222,0.00683731,0.00671141,0.01502666,0.00620315,0.00731962,0.00084531,0.01300578,0.03251023,-0.01004838,0.04195804,0.02447856,0.01537515,0.01177130,0.05742788,0.00823995,0.01705277,0.02943970,0.02410468,-0.00847757,0.03225806,0.02057120,0.02549908,0.02360602,0.02389937,0.03764861
20060720,-0.00145278,0.11829945,-0.00626118,-0.00584795,-0.00099010,-0.01027338,-0.00666667,-0.00286533,0.00051374,-0.02214533,-0.00641892,-0.01248217,-0.01217010,-0.02977444,-0.01406200,-0.00777605,-0.07510600,0.00092336,-0.00152983,-0.01209546,-0.00031636,-0.02352399,0.00336247,-0.00302814,0.01747881,-0.00058708,-0.04024211,-0.00238569,0.00221130,-0.00063654
20060721,0.01357905,0.00363636,0.00180018,0.00988235,-0.00677238,-0.01319493,-0.02348993,-0.00383142,0.00128370,-0.01256192,-0.00493030,-0.00686168,-0.01926796,0.00772370,-0.04019449,-0.00826446,0.00327439,0.00590406,0.00383044,0.00099272,0.00158228,0.04440246,0.00000000,0.00446668,0.00520562,-0.00959467,-0.00340890,-0.01155839,-0.01299338,0.00573248
20060724,0.01531100,0.01152833,0.01617251,0.00862069,0.00781640,0.02816901,0.02806415,0.01129808,0.00230769,0.03386490,0.02238168,0.01127273,0.03425358,0.00202507,0.01823708,0.01508621,0.01892950,0.00403522,0.02442127,0.00396694,0.04265403,0.00542741,-0.00938338,0.00942725,0.03987571,0.01482800,0.04908500,0.02258065,0.01614506,-0.00443319
20060725,0.01107446,0.00830348,0.04199823,0.00462000,-0.00165017,0.01023062,0.00668524,-0.00023770,0.00562804,0.02530329,0.00584893,0.00251708,0.01080432,-0.00393963,0.00829187,-0.00127389,0.00384369,0.00036536,0.00968463,-0.00230491,0.00818182,0.00944669,-0.00338295,-0.01004405,0.00697211,-0.00019482,0.02086730,0.01025237,0.00562210,-0.00254453
20060726,-0.02050804,0.03132569,0.01909207,0.00367901,0.00330579,0.00823893,-0.00719424,0.00166429,0.00457899,0.01707235,0.01295896,-0.00035868,-0.00747520,-0.00991370,0.01315789,-0.00085034,-0.00255265,0.00091308,0.00049188,-0.00891089,0.02314397,0.00579323,0.00610998,0.01459594,0.00593472,-0.00370226,0.01469179,0.01522248,-0.02260574,0.00223214
20060727,0.00261718,-0.00735870,0.00582848,0.00045819,0.00329489,0.00340483,-0.01393534,-0.00474721,-0.00303874,-0.00332392,-0.00180417,-0.00107643,0.00598297,-0.00804150,0.01396104,0.00425532,-0.00191939,0.00821018,0.00122911,0.00799201,0.01997650,-0.02038104,-0.01012146,-0.01789474,0.02163225,-0.00410718,-0.00110167,-0.00307574,-0.00298433,-0.01113586
20060728,0.01257712,0.03454259,0.01283113,0.01259446,-0.00065681,-0.02477095,0.02204635,0.02170284,0.00457201,-0.00083375,0.00788695,0.01149425,0.02329975,0.01495816,-0.00256164,0.01059322,0.04102564,0.00560984,0.01743187,0.01618764,0.00316820,0.01582994,0.01363327,0.01018221,0.01780558,0.00648075,-0.02174256,0.01234092,0.02120229,0.03346203
20060731,-0.00093743,0.03613356,-0.00245198,-0.00248756,0.00131449,-0.00417537,-0.01106195,-0.00046685,-0.00025284,0.01018024,0.01108575,-0.01029830,0.00683761,-0.00391631,-0.00609952,0.00587002,-0.00985222,-0.00575850,0.00313707,0.00292588,-0.02067183,-0.00756901,-0.00672495,0.00406720,-0.00425532,-0.01073171,0.02448059,0.00266667,0.00097704,-0.00093400
20060801,-0.00539526,-0.01147734,-0.00737403,0.00000000,-0.00049229,0.00716282,-0.02237136,0.00420364,-0.00429944,0.00033041,0.00644953,-0.00394690,-0.00977929,-0.02868598,-0.00742894,-0.01639572,-0.01927861,0.00199095,-0.00264614,-0.00875203,0.01377895,-0.00314042,-0.01624915,-0.00334625,0.00000000,-0.00473373,-0.00047162,-0.01633739,-0.00927282,0.00280461
20060802,-0.00754717,0.01458767,0.02723896,0.00838812,-0.00147759,-0.00416305,0.00000000,0.00418605,0.00000000,0.00528489,0.00448574,0.00144092,-0.00898429,-0.02205001,0.02603319,0.00240147,-0.00380469,0.00758671,-0.00024120,0.01438849,0.00520532,0.01305131,0.00550585,0.00035342,-0.01471985,0.04221165,0.00707770,0.00772499,0.00640394,0.00590429
20060803,0.00142586,0.02098005,0.01084773,0.00000000,0.00032884,-0.00714161,0.00457666,0.00509495,-0.00660401,-0.00361426,-0.00159490,0.00395683,0.01467128,0.02222041,0.00285442,0.00014092,-0.00891152,-0.00125493,0.00361882,0.00709220,0.01352129,-0.00355398,-0.00273785,-0.00565271,-0.00385542,0.01977562,-0.00093706,-0.00114987,0.00807636,0.00339821
20060804,0.00047461,-0.01853715,0.00198728,0.00674460,0.00262985,0.00245614,-0.01822323,0.00046083,-0.00383534,-0.00379225,0.00463259,0.00214977,0.00586550,-0.00410240,-0.00474383,-0.00549528,0.00899165,0.00718004,-0.01177885,-0.01216389,-0.00567698,0.00312082,-0.01029513,0.00532954,0.01838413,0.00000000,-0.03095201,0.00844206,0.00315611,0.00492611
20060807,0.00213472,-0.01595900,-0.00555335,-0.00290308,0.01147541,0.01785089,0.00986079,-0.00552741,-0.00564682,-0.01324065,0.00779138,-0.00357526,-0.00223759,0.01096697,0.00953289,-0.00510060,-0.00954806,-0.00409909,0.00340550,0.00356448,-0.01227519,-0.00266667,0.00000000,-0.00017671,0.00237530,-0.00074585,0.01677690,-0.01407915,-0.00121007,-0.00857843
20060808,0.00686391,-0.03615533,-0.00279218,-0.00201568,0.00324149,0.00550206,-0.00689259,0.00162112,0.00464636,0.00033546,0.00063111,-0.01040545,-0.00788311,0.00806985,0.00440667,0.00142410,0.00192802,0.00465283,-0.00630303,-0.01033258,0.00346821,0.00490196,0.01248266,0.00724638,0.00426540,0.00541146,-0.01761066,0.00733308,-0.00799612,-0.01266996
20060809,-0.00728726,-0.01836987,-0.01520000,-0.00987433,0.00000000,0.00410397,0.14401388,-0.00971098,-0.00128469,0.01877934,0.00031536,-0.00217549,-0.00945270,-0.01065617,0.00532748,0.00071104,0.00256575,-0.00374065,-0.01414979,-0.02283850,0.01152074,0.00399113,0.01027397,-0.01228286,0.00896649,-0.00315516,-0.00678295,0.00842912,-0.01245725,-0.02441315
20060810,0.00852475,0.00754836,-0.00081235,-0.00045331,0.00258481,-0.00187330,-0.01112235,0.00280177,0.00334448,-0.01168532,0.00535939,0.01235465,0.01078764,-0.00726906,-0.00155860,0.00468950,0.01983365,0.00357590,-0.00692898,0.01469115,-0.00313212,0.00088339,0.01220339,0.00568485,-0.00701590,0.01210203,-0.00487805,0.00341945,0.02250804,-0.00384986
20060811,-0.00657431,-0.00655533,0.00000000,-0.00226757,-0.00032227,0.00733663,-0.00102249,-0.00698487,-0.00307692,0.00416320,0.00564440,-0.00538406,-0.00342067,-0.01523250,0.00124883,-0.00339463,-0.01882058,-0.00124710,-0.00249190,-0.00493583,-0.01770923,-0.00132392,-0.00937709,0.00211977,-0.00565238,0.00000000,-0.00555556,0.00378644,-0.00459603,0.00193237
20060814,0.01158119,0.00455617,-0.00772358,-0.00522727,-0.00709220,-0.01168699,0.02814739,0.00187573,0.00514403,-0.02288557,-0.00685999,0.00974377,-0.00494268,0.00252374,0.00717181,0.01589554,0.02621483,0.00695683,-0.00099925,0.00066138,0.00697877,0.00397702,0.01960784,0.00987132,0.00994789,-0.00827815,-0.02004601,-0.00452659,0.00923451,-0.00417872
20060815,0.01448598,0.03925555,0.01269971,0.01987663,-0.00064935,-0.00291345,0.02787456,0.01427568,0.00767656,0.00220638,-0.00816327,0.01179414,0.01517765,0.03123731,0.02105263,0.00516904,0.01495327,0.00779451,0.02625656,0.02247191,0.00173260,0.00748239,0.02851459,-0.00576017,0.01266417,0.01150065,0.01408451,0.01402046,-0.01228028,0.00936088
20060816,0.01289728,0.02302483,-0.00364078,0.00291219,0.02176738,-0.01392231,0.02179177,0.00253807,0.00000000,-0.00389500,-0.01630263,0.01518898,0.01535848,0.01771793,0.01303820,0.02612926,0.02639656,0.00316400,0.00950292,0.01325145,0.00547708,0.00305810,-0.01160542,-0.00456461,0.01296897,-0.00036677,-0.00214947,-0.00485800,0.00121892,0.00735529
20060817,-0.00318327,-0.00573698,0.00649614,-0.00312709,-0.00158983,0.01132996,-0.01184834,0.00092060,-0.00330117,-0.00629038,0.00756235,0.00626305,-0.00348036,-0.00495203,0.02065250,0.00352160,-0.00299043,-0.00595760,-0.00024137,0.00765550,-0.05705275,0.00000000,0.01761252,-0.01005291,0.00960219,-0.00128417,-0.01756421,0.00000000,0.00438276,0.00063492
20060818,-0.00250912,0.00473443,0.00201694,0.00672194,0.01242038,0.01671837,0.00047962,0.00045988,0.00305732,0.00171086,0.01501118,0.00242047,0.00147760,-0.00632452,0.01055718,0.00661358,-0.00839832,0.00299665,0.00555287,-0.00158278,0.01793858,0.04442509,-0.00641026,0.00552289,0.00181159,0.00073475,0.02715466,0.00563275,-0.00315152,-0.00317259
20060821,-0.00686028,-0.01987925,0.00161031,-0.00066771,0.00408934,-0.00542465,0.00239693,-0.00206849,-0.00279401,0.00717336,0.01054122,-0.00103484,-0.00549930,-0.01580760,-0.01770168,-0.00764280,-0.00846945,-0.00228471,-0.00552221,-0.01299937,0.00328554,0.01251043,-0.00451613,0.00460666,-0.01537071,0.00642438,0.01642036,0.00298730,-0.00899805,0.00190961
20060822,0.00552613,0.01592548,-0.00040193,0.00089087,-0.00344612,-0.00511335,0.01578192,-0.00161216,0.00509424,0.00322198,0.00544917,0.00000000,0.00209050,0.00262391,0.00384047,-0.00418862,0.00488103,-0.00176149,-0.00241429,-0.00321234,0.00238166,-0.01894563,-0.01036941,0.00705467,0.01285583,0.00455955,0.01033926,0.00223380,-0.00024540,-0.00921220
20060823,0.00137394,-0.00458444,-0.00241255,-0.00022252,-0.00251493,-0.01319171,-0.00894539,0.00346021,-0.00202737,-0.01639621,-0.00836172,-0.00517956,-0.00942127,-0.01284729,0.00676869,-0.00352782,0.00242866,-0.00388212,0.00363020,-0.00032227,0.01782002,0.00209908,-0.01047806,0.00507881,0.00589302,-0.00217865,-0.02190598,-0.00594354,-0.00711831,0.00064123
20060824,-0.00365882,0.00742832,0.00000000,0.00044514,0.01103057,0.01614583,0.00190024,0.00275862,0.00406298,-0.00137481,0.01577139,0.00173551,-0.00849185,0.00080336,0.00350775,0.00898693,0.00969110,0.01700620,0.00361707,0.00805932,-0.00962941,0.00251362,0.00397088,0.00121972,0.00360523,0.00218341,-0.00686611,0.00747384,-0.00148331,0.00865107
20060825,-0.00068855,0.01386226,0.00523982,-0.00734149,-0.00187032,0.00051256,-0.00189663,-0.00160477,0.00025291,0.00602306,-0.00415065,-0.00034650,-0.00883864,-0.00125759,-0.00436936,0.00634278,0.01859628,0.00069674,-0.00360404,-0.01790854,0.00942840,0.00417885,0.00197759,0.00052210,0.00000000,-0.00308642,0.00954733,0.00148368,0.00420896,-0.00857687
20060828,0.00344511,-0.02574545,0.01082598,0.00112057,-0.00171768,-0.00905055,0.01710214,0.00987371,0.00429836,-0.00906603,-0.00463106,0.00277296,-0.00359464,0.02060226,0.00146284,0.00549819,0.02532391,-0.00139252,0.01109236,0.01628134,0.01255108,0.00416146,0.00855263,0.01287180,0.01122586,0.00182116,-0.02722974,0.00703704,0.01257396,0.00608779
20060829,0.00000000,-0.00746491,0.00991670,0.00201478,0.00250274,-0.00637601,0.01261093,0.00295589,0.00956697,-0.01536337,-0.00992556,0.00760456,-0.01630359,-0.00525003,0.01373065,0.01333689,0.01550833,0.00034861,-0.00119246,0.00768984,0.00778322,-0.00455864,-0.00130463,0.01236476,0.00222025,0.00363570,0.01156554,0.00662008,0.00121743,-0.00764331
20060830,-0.01579309,0.00722022,-0.00274941,-0.00067024,-0.00234046,-0.00849809,-0.00046125,0.00521424,-0.00399002,-0.01840813,-0.01597744,0.00240137,-0.00021158,0.00474997,0.00662824,-0.00210582,0.00791855,0.00000000,-0.00501433,0.00190779,-0.00228833,-0.00124896,0.01567603,-0.00254453,0.00443066,0.00905633,-0.02137531,0.00621118,0.00291829,-0.00449294
20060831,0.01069767,0.01329152,-0.00196928,-0.00447127,0.00203316,-0.01206927,0.01476696,-0.00338295,-0.00325488,-0.00107162,-0.00923273,-0.00616016,0.01079289,-0.00583060,0.01545949,-0.00316539,-0.01346801,0.00087123,-0.00167987,-0.00698191,-0.00602064,-0.00416840,-0.00643087,-0.00544218,-0.00617556,0.00233351,-0.01236031,-0.00617284,0.00242483,0.00161186
20060901,-0.00667280,0.00781135,0.01539069,0.00381765,-0.00265335,0.00672805,0.01273306,0.00022630,0.00577744,0.01287323,0.00642674,0.00241047,0.00334985,0.00018493,-0.00084579,0.00542472,0.01592719,0.00087047,0.00168269,0.02396932,0.01009518,0.00544161,-0.01035599,0.00188098,0.01464714,0.00017908,0.01080062,0.01132627,0.01620706,0.00193112
20060905,-0.00046328,0.04533489,0.00310921,0.00178971,0.00563380,0.02321491,-0.00808262,0.00113122,-0.00199800,0.00052957,0.00558748,-0.00480934,0.01432844,0.01521395,-0.00197517,-0.00684301,0.00559910,-0.00626196,0.00143988,-0.00280899,0.00513992,-0.00874271,0.02223676,-0.00307220,-0.00437445,-0.00555058,0.00746269,-0.00216763,0.00261842,0.00032123
20060906,-0.00880649,-0.02028539,-0.00464936,-0.00200983,-0.00404606,-0.01684428,-0.01810774,-0.00587571,-0.00625626,-0.03899083,-0.01905064,-0.00069037,-0.00404581,-0.01097929,-0.01696353,-0.00702266,-0.03396437,-0.00612638,0.00167745,-0.01189358,0.00568182,0.00000000,-0.01407550,0.00034241,-0.00395431,-0.00198055,-0.05437710,-0.00144823,-0.00356125,0.00610148
20060907,-0.00046762,0.03955448,-0.00895290,-0.00268516,0.00015625,0.00279720,-0.00691563,-0.01182087,-0.00453286,-0.00403892,0.00760641,0.00241796,-0.01390801,-0.00434051,-0.01150417,-0.01094209,-0.00518732,-0.00704473,-0.01483254,0.00823567,-0.01836158,-0.00713986,0.02465931,-0.01095328,-0.00970446,0.00144326,-0.00694321,-0.00398840,0.00309745,-0.01053304
20060908,0.02081871,-0.00384615,0.00235664,0.00291676,0.00203093,-0.01813110,0.00974930,0.00345066,0.00227675,-0.01917051,-0.01300996,-0.00068918,0.00823907,-0.00169093,0.02094850,0.01578521,0.01216686,0.00195105,0.00145702,0.02701854,0.01035971,0.00676819,-0.00569981,0.00795985,0.00489978,-0.00630517,-0.00950161,0.00254823,0.02589074,0.00903226
20060911,-0.00527039,-0.00027579,0.00822884,-0.00939597,-0.00031182,-0.03444602,0.00965517,0.00412655,-0.00100959,-0.02555911,-0.02799024,0.01241379,0.00803324,0.01651449,0.00769450,0.00345331,-0.00228964,0.00708090,0.00290980,-0.01040073,0.00541156,0.01218487,0.02356688,-0.00017167,0.01063830,0.01269036,-0.04561086,0.00399419,0.01643899,0.00159847
20060912,0.00322506,0.00179310,0.00932763,0.01016260,0.00124766,-0.00993012,0.03142077,0.00136986,0.00505306,-0.01118611,-0.00368324,0.00681199,0.04829624,0.02033378,0.01527149,0.01667770,0.01778543,-0.00333978,0.01353965,0.02936631,0.02096317,0.00083022,0.00062228,0.00755495,0.01315789,-0.00107411,-0.01043049,0.00867993,0.01207289,0.00861794
20060913,0.00780712,0.02161641,-0.00115518,0.00380058,0.00311526,0.01634473,0.00000000,0.00638395,0.00326797,0.01755413,0.01025038,0.00507442,0.01625270,0.03743302,-0.01476323,-0.00091134,0.00394589,-0.00017637,0.00858779,-0.00960961,-0.02524972,0.00165906,0.00559701,-0.00869121,-0.00216450,-0.02078853,0.03315447,-0.00250986,0.00022507,0.00379747
